2.8729 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
79.9349 	WARNING 	Requested image 'queen_of_spades' not found but similar filename 'queen_of_spades.png' exists. This will be used instead but changing the filename is advised.
79.9525 	EXP 	image_10: autoDraw = False
79.9525 	EXP 	image_10: autoDraw = False
79.9525 	EXP 	image_10: image = 'queen_of_spades'
80.2554 	EXP 	image_10: autoDraw = True
81.5466 	EXP 	New trial (rep=38, index=0): None
81.5470 	WARNING 	Requested image 'queen_of_spades' not found but similar filename 'queen_of_spades.png' exists. This will be used instead but changing the filename is advised.
81.5648 	EXP 	image_10: autoDraw = False
81.5648 	EXP 	image_10: autoDraw = False
81.5648 	EXP 	image_10: image = 'queen_of_spades'
81.8437 	EXP 	image_10: autoDraw = True
83.1345 	EXP 	New trial (rep=39, index=0): None
83.1350 	WARNING 	Requested image '9_of_hearts' not found but similar filename '9_of_hearts.png' exists. This will be used instead but changing the filename is advised.
83.1519 	EXP 	image_10: autoDraw = False
83.1519 	EXP 	image_10: autoDraw = False
83.1519 	EXP 	image_10: image = '9_of_hearts'
83.4493 	EXP 	image_10: autoDraw = True
84.7409 	EXP 	New trial (rep=40, index=0): None
84.7414 	WARNING 	Requested image '2_of_hearts' not found but similar filename '2_of_hearts.png' exists. This will be used instead but changing the filename is advised.
84.7595 	EXP 	image_10: autoDraw = False
84.7595 	EXP 	image_10: autoDraw = False
84.7595 	EXP 	image_10: image = '2_of_hearts'
85.0546 	EXP 	image_10: autoDraw = True
86.3466 	EXP 	New trial (rep=41, index=0): None
86.3470 	WARNING 	Requested image '5_of_hearts' not found but similar filename '5_of_hearts.png' exists. This will be used instead but changing the filename is advised.
86.3642 	EXP 	image_10: autoDraw = False
86.3642 	EXP 	image_10: autoDraw = False
86.3642 	EXP 	image_10: image = '5_of_hearts'
86.6485 	EXP 	image_10: autoDraw = True
87.9404 	EXP 	New trial (rep=42, index=0): None
87.9408 	WARNING 	Requested image 'queen_of_hearts' not found but similar filename 'queen_of_hearts.png' exists. This will be used instead but changing the filename is advised.
87.9575 	EXP 	image_10: autoDraw = False
87.9575 	EXP 	image_10: autoDraw = False
87.9575 	EXP 	image_10: image = 'queen_of_hearts'
88.2491 	EXP 	image_10: autoDraw = True
89.5398 	EXP 	New trial (rep=43, index=0): None
89.5402 	WARNING 	Requested image 'queen_of_hearts' not found but similar filename 'queen_of_hearts.png' exists. This will be used instead but changing the filename is advised.
89.5575 	EXP 	image_10: autoDraw = False
89.5575 	EXP 	image_10: autoDraw = False
89.5575 	EXP 	image_10: image = 'queen_of_hearts'
89.8539 	EXP 	image_10: autoDraw = True
91.1457 	EXP 	New trial (rep=44, index=0): None
91.1462 	WARNING 	Requested image 'queen_of_hearts' not found but similar filename 'queen_of_hearts.png' exists. This will be used instead but changing the filename is advised.
91.1629 	EXP 	image_10: autoDraw = False
91.1629 	EXP 	image_10: autoDraw = False
91.1629 	EXP 	image_10: image = 'queen_of_hearts'
91.4491 	EXP 	image_10: autoDraw = True
92.7397 	EXP 	New trial (rep=45, index=0): None
92.7401 	WARNING 	Requested image '5_of_diamonds' not found but similar filename '5_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
92.7644 	EXP 	image_10: autoDraw = False
92.7644 	EXP 	image_10: autoDraw = False
92.7644 	EXP 	image_10: image = '5_of_diamonds'
93.0485 	EXP 	image_10: autoDraw = True
94.3413 	EXP 	New trial (rep=46, index=0): None
94.3417 	WARNING 	Requested image 'queen_of_hearts' not found but similar filename 'queen_of_hearts.png' exists. This will be used instead but changing the filename is advised.
94.3635 	EXP 	image_10: autoDraw = False
94.3635 	EXP 	image_10: autoDraw = False
94.3635 	EXP 	image_10: image = 'queen_of_hearts'
94.6533 	EXP 	image_10: autoDraw = True
95.9467 	EXP 	New trial (rep=47, index=0): None
95.9472 	WARNING 	Requested image '7_of_spades' not found but similar filename '7_of_spades.png' exists. This will be used instead but changing the filename is advised.
95.9637 	EXP 	image_10: autoDraw = False
95.9637 	EXP 	image_10: autoDraw = False
95.9637 	EXP 	image_10: image = '7_of_spades'
96.2479 	EXP 	image_10: autoDraw = True
97.5395 	EXP 	New trial (rep=48, index=0): None
97.5400 	WARNING 	Requested image '6_of_diamonds' not found but similar filename '6_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
97.5568 	EXP 	image_10: autoDraw = False
97.5568 	EXP 	image_10: autoDraw = False
97.5568 	EXP 	image_10: image = '6_of_diamonds'
97.8483 	EXP 	image_10: autoDraw = True
99.1389 	EXP 	New trial (rep=49, index=0): None
99.1393 	WARNING 	Requested image '2_of_hearts' not found but similar filename '2_of_hearts.png' exists. This will be used instead but changing the filename is advised.
99.1566 	EXP 	image_10: autoDraw = False
99.1566 	EXP 	image_10: autoDraw = False
99.1566 	EXP 	image_10: image = '2_of_hearts'
99.4474 	EXP 	image_10: autoDraw = True
100.7506 	EXP 	image_10: autoDraw = False
100.7506 	EXP 	image_10: autoDraw = False
100.8643 	EXP 	window1: mouseVisible = True
